Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"450011","ST JOSEPH REGIONAL HEALTH CENTER","OP-26","251","4","33","96","61","107","185","19","13","","01/01/2015","12/31/2015"
"450015","DALLAS COUNTY HOSPITAL DISTRICT","OP-26","8006","3188","1489","3945","7126","4442","871","2498","474","","01/01/2015","12/31/2015"
"450018","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","OP-26","6362","2985","1414","9032","20904","3384","1415","3758","2329","","01/01/2015","12/31/2015"
"450021","BAYLOR UNIVERSITY MEDICAL CENTER","OP-26","7965","45","29","839","149","419","176","273","77","","01/01/2015","12/31/2015"
"450023","CITIZENS MEDICAL CENTER","OP-26","2112","0","304","107","63","500","580","51","20","","01/01/2015","12/31/2015"
"450024","UNIVERSITY MEDICAL CENTER OF EL PASO","OP-26","1","44","63","593","0","516","3","0","1509","","01/01/2015","12/31/2015"
"450028","VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE","OP-26","1235","1150","24","271","2073","226","1379","93","6","","01/01/2015","12/31/2015"
"450029","LAREDO MEDICAL CENTER","OP-26","704","575","85","966","1857","443","476","41","41","","01/01/2015","12/31/2015"
"450032","GOOD SHEPHERD MEDICAL CENTER MARSHALL","OP-26","1703","107","4","255","1668","85","81","6","9","","01/01/2015","12/31/2015"
"450033","VALLEY BAPTIST MEDICAL CENTER - HARLINGEN","OP-26","1692","35","194","318","3842","462","904","140","35","","01/01/2015","12/31/2015"
"450034","CHRISTUS HOSPITAL","OP-26","4903","2181","3511","12674","3520","902","1188","150","267","","01/01/2015","12/31/2015"
"450035","ST JOSEPH MEDICAL CENTER","OP-26","3168","572","135","221","1947","548","698","45","52","","01/01/2015","12/31/2015"
"450037","GOOD SHEPHERD MEDICAL CENTER","OP-26","545","0","767","560","4105","417","1536","103","82","","01/01/2015","12/31/2015"
"450039","JPS HEALTH NETWORK","OP-26","5739","5","226","181","421","383","1560","138","369","","01/01/2015","12/31/2015"
"450040","COVENANT MEDICAL CENTER","OP-26","4960","171","33","370","2616","434","5698","248","396","","01/01/2015","12/31/2015"
"450042","PROVIDENCE HEALTH CENTER","OP-26","1372","643","666","397","973","433","1218","135","82","","01/01/2015","12/31/2015"
"450044","UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.","OP-26","7745","1218","4107","1380","3567","1337","10298","1391","1951","","01/01/2015","12/31/2015"
"450046","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","OP-26","3934","0","13","2084","273","25","1045","553","0","","01/01/2015","12/31/2015"
"450051","METHODIST DALLAS MEDICAL CENTER","OP-26","3721","47","61","101","300","282","427","34","83","","01/01/2015","12/31/2015"
"450054","SCOTT & WHITE MEDICAL CENTER - TEMPLE","OP-26","3069","12334","503","497","528","1140","9244","850","336","","01/01/2015","12/31/2015"
"450055","ROLLING PLAINS MEMORIAL HOSPITAL","OP-26","332","39","14","27","0","21","18","0","1","","01/01/2015","12/31/2015"
"450056","SETON MEDICAL CENTER AUSTIN","OP-26","2501","19","72","602","548","533","1684","318","255","","01/01/2015","12/31/2015"
"450058","BAPTIST MEDICAL CENTER","OP-26","7450","648","620","5809","5139","817","3803","568","300","","01/01/2015","12/31/2015"
"450064","TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","OP-26","132","403","62","111","97","74","237","2","104","","01/01/2015","12/31/2015"
"450068","MEMORIAL HERMANN - TEXAS MEDICAL CENTER","OP-26","6693","69","1710","479","166","261","2104","140","213","","01/01/2015","12/31/2015"
"450072","BRAZOSPORT REGIONAL HEALTH SYSTEM","OP-26","156","52","9","31","240","136","68","22","2","","01/01/2015","12/31/2015"
"450078","ANSON GENERAL HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450079","BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING","OP-26","1307","0","13","158","39","222","119","21","48","","01/01/2015","12/31/2015"
"450080","TITUS REGIONAL MEDICAL CENTER","OP-26","1076","0","104","91","48","141","44","4","13","","01/01/2015","12/31/2015"
"450082","CHRISTUS SPOHN HOSPITAL BEEVILLE","OP-26","86","0","1","1","106","0","2","7","0","","01/01/2015","12/31/2015"
"450083","EAST TEXAS MEDICAL CENTER","OP-26","5289","0","2949","645","6076","649","1942","220","133","","01/01/2015","12/31/2015"
"450085","GRAHAM REGIONAL MEDICAL CENTER","OP-26","227","0","61","64","19","12","33","0","1","","01/01/2015","12/31/2015"
"450087","NORTH HILLS HOSPITAL","OP-26","1221","0","304","45","47","163","471","18","59","","01/01/2015","12/31/2015"
"450090","NORTH TEXAS MEDICAL CENTER","OP-26","737","439","42","102","588","8","21","0","4","","01/01/2015","12/31/2015"
"450092","FORT DUNCAN MEDICAL CENTER","OP-26","322","620","4","17","18","21","95","1","2","","01/01/2015","12/31/2015"
"450097","BAYSHORE MEDICAL CENTER","OP-26","2945","75","84","470","3180","278","857","82","101","","01/01/2015","12/31/2015"
"450099","PAMPA REGIONAL MEDICAL CENTER","OP-26","63","0","9","13","33","232","19","22","27","","01/01/2015","12/31/2015"
"450101","BAYLOR SCOTT & WHITE MEDICAL CENTER - HILLCREST","OP-26","363","565","1","181","36","365","223","65","116","","01/01/2015","12/31/2015"
"450102","MOTHER FRANCES HOSPITAL","OP-26","17676","4012","16626","6993","6426","2763","3248","463","3432","","01/01/2015","12/31/2015"
"450104","GUADALUPE REGIONAL MEDICAL CENTER","OP-26","2122","968","44","206","26","246","386","3","7","","01/01/2015","12/31/2015"
"450107","LAS PALMAS MEDICAL CENTER","OP-26","1962","0","54","1686","3171","263","1404","57","23","","01/01/2015","12/31/2015"
"450108","CONNALLY MEMORIAL MEDICAL CENTER","OP-26","1299","94","15","120","42","8","7","37","43","","01/01/2015","12/31/2015"
"450119","SOUTH TEXAS HEALTH SYSTEM","OP-26","635","1","151","60","48","88","543","22","44","","01/01/2015","12/31/2015"
"450124","UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE","OP-26","2478","235","109","773","469","398","887","37","118","","01/01/2015","12/31/2015"
"450128","KNAPP MEDICAL CENTER","OP-26","677","0","0","115","0","127","40","60","301","","01/01/2015","12/31/2015"
"450130","NIX HEALTH CARE SYSTEM","OP-26","54","17","22","29","13","0","14","0","6","","01/01/2015","12/31/2015"
"450132","MEDICAL CENTER HOSPITAL","OP-26","1173","347","1120","248","525","184","701","49","16","","01/01/2015","12/31/2015"
"450133","MIDLAND MEMORIAL HOSPITAL","OP-26","8946","93","10","203","0","268","84","1","1328","","01/01/2015","12/31/2015"
"450135","TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH","OP-26","381","1","229","629","197","303","302","0","145","","01/01/2015","12/31/2015"
"450137","BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH","OP-26","1966","0","8","30","189","353","230","13","128","","01/01/2015","12/31/2015"
"450143","SETON SMITHVILLE REGIONAL HOSPITAL","OP-26","455","0","0","1","3","0","0","0","0","","01/01/2015","12/31/2015"
"450144","PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO","OP-26","253","0","2","4","6","0","1","1","2","","01/01/2015","12/31/2015"
"450147","DE TAR HOSPITAL NAVARRO","OP-26","3494","0","342","369","63","438","514","123","70","","01/01/2015","12/31/2015"
"450148","TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","OP-26","1352","0","142","28","16","37","42","16","9","","01/01/2015","12/31/2015"
"450152","METROPLEX HOSPITAL","OP-26","5500","308","61","346","23","116","66","13","14","","01/01/2015","12/31/2015"
"450154","VAL VERDE REGIONAL MEDICAL CENTER","OP-26","283","242","0","192","38","440","54","1","0","","01/01/2015","12/31/2015"
"450155","HEREFORD REGIONAL MEDICAL CENTER","OP-26","271","0","0","81","68","115","2","1","0","","01/01/2015","12/31/2015"
"450162","GRACE MEDICAL CENTER","OP-26","1424","0","3903","595","0","398","0","0","732","","01/01/2015","12/31/2015"
"450163","CHRISTUS SPOHN HOSPITAL KLEBERG","OP-26","331","0","1","394","1288","0","67","2","0","","01/01/2015","12/31/2015"
"450165","SOUTH TEXAS REGIONAL MEDICAL CENTER","OP-26","1158","196","9","23","2","11","8","0","2","","01/01/2015","12/31/2015"
"450176","MISSION REGIONAL MEDICAL CENTER","OP-26","1554","0","120","158","79","24","35","10","8","","01/01/2015","12/31/2015"
"450177","UVALDE MEMORIAL HOSPITAL","OP-26","702","245","23","150","127","16","94","17","3","","01/01/2015","12/31/2015"
"450178","PECOS COUNTY MEMORIAL HOSPITAL","OP-26","291","0","5","0","11","0","0","0","1","","01/01/2015","12/31/2015"
"450184","MEMORIAL HERMANN HOSPITAL SYSTEM","OP-26","10964","406","1158","1379","1171","1260","4327","581","408","","01/01/2015","12/31/2015"
"450187","BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM","OP-26","614","95","27","7","22","204","197","1","8","","01/01/2015","12/31/2015"
"450192","HILL REGIONAL HOSPITAL","OP-26","385","223","3","10","7","0","2","0","1","","01/01/2015","12/31/2015"
"450193","ST LUKES  HOSPITAL","OP-26","8350","2120","673","1357","1063","1000","4633","586","105","","01/01/2015","12/31/2015"
"450194","EAST TEXAS MEDICAL CENTER JACKSONVILLE","OP-26","470","0","607","41","36","19","25","4","0","","01/01/2015","12/31/2015"
"450196","PARIS REGIONAL MEDICAL CENTER","OP-26","2885","35","52","138","6258","449","1371","49","27","","01/01/2015","12/31/2015"
"450200","WADLEY REGIONAL MEDICAL CENTER","OP-26","1958","0","195","193","711","461","469","146","33","","01/01/2015","12/31/2015"
"450203","WEATHERFORD REGIONAL MEDICAL CENTER","OP-26","3310","48","1004","904","61","289","175","58","70","","01/01/2015","12/31/2015"
"450209","NORTHWEST TEXAS HOSPITAL","OP-26","1031","30","144","91","60","77","574","0","21","","01/01/2015","12/31/2015"
"450210","E.T.M.C. CARTHAGE","OP-26","281","0","0","0","0","0","1","0","0","","01/01/2015","12/31/2015"
"450211","MEMORIAL MEDICAL CENTER OF EAST TEXAS","OP-26","523","282","317","318","2054","494","490","212","19","","01/01/2015","12/31/2015"
"450213","UNIVERSITY HEALTH SYSTEM","OP-26","10709","947","215","4211","6534","1661","4793","1647","794","","01/01/2015","12/31/2015"
"450214","GULF COAST MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"450219","BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO","OP-26","405","253","24","50","31","46","17","2","4","","01/01/2015","12/31/2015"
"450221","MOORE COUNTY HOSPITAL DISTRICT","OP-26","28","0","17","31","2","305","3","0","0","","01/01/2015","12/31/2015"
"450222","CONROE REGIONAL MEDICAL CENTER","OP-26","1131","0","147","1976","516","111","820","65","31","","01/01/2015","12/31/2015"
"450229","HENDRICK MEDICAL CENTER","OP-26","2378","0","1","195","259","133","2564","142","289","","01/01/2015","12/31/2015"
"450231","BSA HEALTH SYSTEM","OP-26","3173","0","215","261","1495","512","1510","327","361","","01/01/2015","12/31/2015"
"450235","MEMORIAL HOSPITAL","OP-26","12","0","34","8","14","16","0","0","938","","01/01/2015","12/31/2015"
"450236","HOPKINS COUNTY MEMORIAL HOSPITAL","OP-26","864","0","29","124","688","151","405","19","4","","01/01/2015","12/31/2015"
"450237","CHRISTUS SANTA ROSA HOSPITAL","OP-26","16775","1289","3245","20909","14594","13638","12796","9092","16795","","01/01/2015","12/31/2015"
"450241","FAITH COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450243","HAMLIN MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450253","ST JOSEPH HEALTH - BELLVILLE HOSPITAL","OP-26","44","407","0","18","0","30","0","0","121","","01/01/2015","12/31/2015"
"450271","WISE REGIONAL HEALTH SYSTEM","OP-26","3344","300","2063","955","944","87","1869","55","109","","01/01/2015","12/31/2015"
"450272","CENTRAL TEXAS MEDICAL CENTER","OP-26","276","1","19","166","28","137","59","9","15","","01/01/2015","12/31/2015"
"450280","BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND","OP-26","959","0","4","45","74","136","179","24","25","","01/01/2015","12/31/2015"
"450289","HARRIS HEALTH SYSTEM","OP-26","8091","2151","926","7611","12024","1004","808","2629","412","","01/01/2015","12/31/2015"
"450292","TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN","OP-26","395","0","66","51","7","17","7","0","7","","01/01/2015","12/31/2015"
"450293","FRIO REGIONAL HOSPITAL","OP-26","0","78","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450299","COLLEGE STATION MEDICAL CENTER","OP-26","653","0","65","1059","1162","67","45","31","71","","01/01/2015","12/31/2015"
"450306","STAMFORD MEMORIAL HOSPITAL","OP-26","0","158","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450324","TEXOMA MEDICAL CENTER","OP-26","2939","259","31","264","46","315","828","138","37","","01/01/2015","12/31/2015"
"450330","OAKBEND MEDICAL CENTER","OP-26","1202","19","2856","1755","279","579","1969","190","53","","01/01/2015","12/31/2015"
"450340","SAN ANGELO COMMUNITY MEDICAL CENTER","OP-26","2839","1322","665","791","269","194","227","8","22","","01/01/2015","12/31/2015"
"450346","BAPTIST BEAUMONT HOSPITAL","OP-26","1972","0","201","74","107","63","324","71","35","","01/01/2015","12/31/2015"
"450347","HUNTSVILLE MEMORIAL HOSPITAL","OP-26","2689","213","64","337","34","103","79","8","16","","01/01/2015","12/31/2015"
"450348","FALLS COMMUNITY HOSPITAL AND CLINIC","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450351","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","OP-26","900","588","62","310","38","41","33","0","2","","01/01/2015","12/31/2015"
"450352","HUNT REGIONAL MEDICAL CENTER","OP-26","1393","0","100","155","24","74","60","23","6","","01/01/2015","12/31/2015"
"450358","THE  METHODIST HOSPITAL","OP-26","4735","726","1162","1140","1938","984","1716","849","654","","01/01/2015","12/31/2015"
"450369","CHILDRESS REGIONAL MEDICAL CENTER","OP-26","242","34","12","47","3","10","3","0","0","","01/01/2015","12/31/2015"
"450370","COLUMBUS COMMUNITY HOSPITAL","OP-26","1816","1462","5","30","1394","54","19","0","5","","01/01/2015","12/31/2015"
"450372","BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE","OP-26","4016","425","86","309","74","157","77","23","40","","01/01/2015","12/31/2015"
"450379","DALLAS MEDICAL CENTER","OP-26","264","439","340","1126","931","70","89","9","39","","01/01/2015","12/31/2015"
"450388","METHODIST HOSPITAL","OP-26","5934","272","271","1190","787","1156","8006","526","448","","01/01/2015","12/31/2015"
"450389","EAST TEXAS MEDICAL CENTER ATHENS","OP-26","2428","305","956","139","22","501","115","1","11","","01/01/2015","12/31/2015"
"450395","MEMORIAL MEDICAL CENTER LIVINGSTON","OP-26","717","0","150","229","49","44","103","26","3","","01/01/2015","12/31/2015"
"450399","BROWNFIELD REGIONAL MEDICAL CENTER","OP-26","110","0","5","0","6","0","0","0","0","","01/01/2015","12/31/2015"
"450400","PARKVIEW REGIONAL HOSPITAL","OP-26","127","0","0","5","13","0","0","0","0","","01/01/2015","12/31/2015"
"450403","MEDICAL CENTER OF MCKINNEY","OP-26","836","0","23","41","188","42","604","77","8","","01/01/2015","12/31/2015"
"450411","EASTLAND MEMORIAL HOSPITAL","OP-26","114","94","6","3","17","0","0","0","0","","01/01/2015","12/31/2015"
"450419","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","OP-26","71","0","14","57","9","0","1","0","2","","01/01/2015","12/31/2015"
"450422","BAYLOR MEDICAL CENTER AT UPTOWN","OP-26","164","51","586","899","9","0","24","0","164","","01/01/2015","12/31/2015"
"450424","HOUSTON METHODIST SAN JACINTO HOSPITAL","OP-26","3634","880","553","677","891","358","410","65","37","","01/01/2015","12/31/2015"
"450431","ST DAVID'S MEDICAL CENTER","OP-26","1469","45","42","1107","1905","150","4398","208","264","","01/01/2015","12/31/2015"
"450447","NAVARRO REGIONAL HOSPITAL","OP-26","1128","592","359","39","54","276","60","11","39","","01/01/2015","12/31/2015"
"450451","GLEN ROSE MEDICAL CENTER","OP-26","614","0","25","37","1","35","15","0","0","","01/01/2015","12/31/2015"
"450460","TYLER COUNTY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450462","TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS","OP-26","561","36","14","196","141","265","298","57","179","","01/01/2015","12/31/2015"
"450465","MATAGORDA REGIONAL MEDICAL CENTER","OP-26","984","184","626","90","14","29","59","5","6","","01/01/2015","12/31/2015"
"450469","WILSON N JONES REGIONAL MEDICAL CENTER","OP-26","563","0","42","124","20","25","29","19","4","","01/01/2015","12/31/2015"
"450475","ETMC HENDERSON","OP-26","71","0","0","11","1","12","345","0","0","","01/01/2015","12/31/2015"
"450484","WOODLAND HEIGHTS MEDICAL CENTER","OP-26","353","220","737","635","337","256","248","30","15","","01/01/2015","12/31/2015"
"450488","ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450489","MEDICAL ARTS HOSPITAL","OP-26","107","0","0","0","6","0","0","0","0","","01/01/2015","12/31/2015"
"450498","STEPHENS MEMORIAL HOSPITAL","OP-26","37","59","0","8","41","0","0","0","0","","01/01/2015","12/31/2015"
"450508","MEMORIAL HOSPITAL","OP-26","1637","0","22","55","58","67","527","31","4","","01/01/2015","12/31/2015"
"450518","THE MEDICAL CENTER OF SOUTHEAST TEXAS","OP-26","4727","0","2430","428","458","364","1591","35","33","","01/01/2015","12/31/2015"
"450537","METHODIST RICHARDSON MEDICAL CENTER","OP-26","1034","0","73","299","158","105","159","55","60","","01/01/2015","12/31/2015"
"450539","COVENANT HOSPITAL PLAINVIEW","OP-26","1035","474","41","141","749","45","13","7","12","","01/01/2015","12/31/2015"
"450558","ABILENE REGIONAL MEDICAL CENTER","OP-26","3283","0","58","1865","2647","463","366","41","60","","01/01/2015","12/31/2015"
"450563","BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE","OP-26","1103","0","48","285","37","392","120","22","39","","01/01/2015","12/31/2015"
"450565","PALO PINTO GENERAL HOSPITAL","OP-26","448","38","0","259","54","44","0","12","409","","01/01/2015","12/31/2015"
"450571","SHANNON MEDICAL CENTER","OP-26","5603","1478","691","1834","1872","439","1159","144","77","","01/01/2015","12/31/2015"
"450573","CHRISTUS JASPER MEMORIAL HOSPITAL","OP-26","65","0","1","125","145","43","0","0","0","","01/01/2015","12/31/2015"
"450578","HEMPHILL COUNTY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450580","HOUSTON COUNTY MEDICAL CENTER","OP-26","240","0","11","7","0","0","0","0","0","","01/01/2015","12/31/2015"
"450584","WILBARGER GENERAL HOSPITAL","OP-26","348","0","0","0","140","1","0","3","77","","01/01/2015","12/31/2015"
"450586","SEYMOUR HOSPITAL","OP-26","98","0","1","0","4","0","1","0","0","","01/01/2015","12/31/2015"
"450587","BROWNWOOD REGIONAL MEDICAL CENTER","OP-26","2562","427","131","215","1204","325","151","14","36","","01/01/2015","12/31/2015"
"450596","LAKE GRANBURY MEDICAL CENTER","OP-26","1381","303","1699","264","25","65","36","40","15","","01/01/2015","12/31/2015"
"450597","CUERO COMMUNITY HOSPITAL","OP-26","309","78","433","84","2","44","2","0","0","","01/01/2015","12/31/2015"
"450604","HILL COUNTRY MEMORIAL HOSPITAL INC","OP-26","219","593","394","346","334","64","46","2","0","","01/01/2015","12/31/2015"
"450605","CARE REGIONAL MEDICAL CENTER","OP-26","283","0","15","34","0","0","6","4","0","","01/01/2015","12/31/2015"
"450610","MEMORIAL HERMANN MEMORIAL CITY HOSPITAL","OP-26","5036","386","1405","824","592","838","1640","307","367","","01/01/2015","12/31/2015"
"450617","CLEAR LAKE REGIONAL MEDICAL CENTER","OP-26","1894","212","65","818","2941","477","1847","128","207","","01/01/2015","12/31/2015"
"450620","DIMMIT REGIONAL HOSPITAL","OP-26","114","0","59","45","45","11","0","0","0","","01/01/2015","12/31/2015"
"450634","DENTON REGIONAL MEDICAL CENTER","OP-26","463","0","9","113","324","186","677","32","12","","01/01/2015","12/31/2015"
"450638","HOUSTON NORTHWEST MEDICAL CENTER","OP-26","3259","599","237","319","595","745","824","93","169","","01/01/2015","12/31/2015"
"450639","TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD","OP-26","356","0","73","411","139","145","334","43","104","","01/01/2015","12/31/2015"
"450641","NOCONA GENERAL HOSPITAL","OP-26","170","0","84","2","10","4","0","2","0","","01/01/2015","12/31/2015"
"450643","DOCTORS HOSPITAL OF LAREDO","OP-26","1255","278","0","2","100","49","430","1","62","","01/01/2015","12/31/2015"
"450644","WEST HOUSTON MEDICAL CENTER","OP-26","1017","0","283","1602","782","347","558","155","82","","01/01/2015","12/31/2015"
"450647","MEDICAL CITY DALLAS HOSPITAL","OP-26","1724","2","119","819","5311","689","1766","264","50","","01/01/2015","12/31/2015"
"450651","MEDICAL CENTER OF PLANO","OP-26","2739","0","266","842","3010","175","593","89","110","","01/01/2015","12/31/2015"
"450653","SCENIC MOUNTAIN MEDICAL CENTER","OP-26","497","0","21","38","11","220","13","0","8","","01/01/2015","12/31/2015"
"450654","STARR COUNTY MEMORIAL HOSPITAL","OP-26","1222","0","0","0","54","16","0","0","6","","01/01/2015","12/31/2015"
"450656","NACOGDOCHES MEDICAL CENTER","OP-26","254","0","13","399","1816","137","227","14","17","","01/01/2015","12/31/2015"
"450658","EAST TEXAS MEDICAL CENTER - FAIRFIELD","OP-26","156","0","12","14","1","0","0","0","0","","01/01/2015","12/31/2015"
"450659","PARK PLAZA HOSPITAL","OP-26","1855","7","80","187","95","271","312","37","16","","01/01/2015","12/31/2015"
"450661","ODESSA REGIONAL MEDICAL CENTER","OP-26","694","111","229","228","297","246","1017","46","66","","01/01/2015","12/31/2015"
"450662","VALLEY REGIONAL MEDICAL CENTER","OP-26","2423","191","87","92","313","54","745","64","8","","01/01/2015","12/31/2015"
"450668","THE HOSPITALS OF PROVIDENCE - SIERRA CAMPUS","OP-26","1891","126","41","377","497","210","756","201","133","","01/01/2015","12/31/2015"
"450669","MEDICAL CENTER OF LEWISVILLE","OP-26","1630","0","122","160","298","49","165","53","27","","01/01/2015","12/31/2015"
"450670","TOMBALL REGIONAL MEDICAL CENTER","OP-26","3065","1062","332","1053","2647","626","291","52","40","","01/01/2015","12/31/2015"
"450672","PLAZA MEDICAL CENTER OF FORT WORTH","OP-26","2115","0","20","73","33","47","1919","49","23","","01/01/2015","12/31/2015"
"450674","WOMANS HOSPITAL OF TEXAS,THE","OP-26","138","0","0","6","664","607","49","0","73","","01/01/2015","12/31/2015"
"450675","MEDICAL CENTER OF ARLINGTON","OP-26","2467","0","17","99","389","139","355","29","68","","01/01/2015","12/31/2015"
"450677","TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH","OP-26","4692","1601","90","1591","3440","861","154","187","37","","01/01/2015","12/31/2015"
"450678","DOCTORS HOSPITAL AT WHITE ROCK LAKE","OP-26","1105","0","80","220","2555","246","862","61","26","","01/01/2015","12/31/2015"
"450684","MEMORIAL HERMANN NORTHEAST","OP-26","941","0","112","163","148","230","683","50","67","","01/01/2015","12/31/2015"
"450686","UNIVERSITY MEDICAL CENTER","OP-26","4808","1194","581","496","328","392","639","116","95","","01/01/2015","12/31/2015"
"450688","DALLAS REGIONAL MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450690","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER","OP-26","2942","0","8","342","367","551","337","85","77","","01/01/2015","12/31/2015"
"450694","EL CAMPO MEMORIAL HOSPITAL","OP-26","202","133","21","7","7","62","78","1","1","","01/01/2015","12/31/2015"
"450697","SOUTHWEST GENERAL HOSPITAL","OP-26","315","122","88","277","77","160","189","20","5","","01/01/2015","12/31/2015"
"450698","LAMB HEALTHCARE CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450702","LONGVIEW REGIONAL MEDICAL CENTER","OP-26","4811","34","1439","283","1375","510","322","104","110","","01/01/2015","12/31/2015"
"450709","HOUSTON METHODIST ST JOHN HOSPITAL","OP-26","1639","181","39","328","401","157","292","30","19","","01/01/2015","12/31/2015"
"450711","RIO GRANDE REGIONAL HOSPITAL","OP-26","1613","1453","107","157","209","116","759","25","30","","01/01/2015","12/31/2015"
"450713","ST DAVID'S SOUTH AUSTIN MEDICAL CENTER","OP-26","1051","0","9","832","234","232","794","207","228","","01/01/2015","12/31/2015"
"450716","CYPRESS FAIRBANKS MEDICAL CENTER","OP-26","3572","198","349","147","21","222","352","89","456","","01/01/2015","12/31/2015"
"450718","ST. DAVID'S ROUND ROCK MEDICAL CENTER","OP-26","568","0","7","129","190","138","685","146","223","","01/01/2015","12/31/2015"
"450723","METHODIST CHARLTON MEDICAL CENTER","OP-26","1678","0","4","243","156","106","132","7","12","","01/01/2015","12/31/2015"
"450730","BAYLOR SCOTT & WHITE MEDICAL CENTER-CARROLLTON","OP-26","3916","35","30","92","261","204","141","24","50","","01/01/2015","12/31/2015"
"450742","BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE","OP-26","2879","0","225","338","2412","297","590","57","87","","01/01/2015","12/31/2015"
"450743","TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON","OP-26","299","0","16","73","43","54","87","50","24","","01/01/2015","12/31/2015"
"450746","KNOX COUNTY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450747","PALESTINE REGIONAL MEDICAL CENTER","OP-26","1919","1","303","803","1961","127","929","19","693","","01/01/2015","12/31/2015"
"450749","EAST TEXAS MEDICAL CENTER TRINITY","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"450754","HAMILTON GENERAL HOSPITAL","OP-26","385","0","202","1","0","0","0","0","0","","01/01/2015","12/31/2015"
"450755","COVENANT HOSPITAL LEVELLAND","OP-26","118","0","0","0","6","3","0","0","0","","01/01/2015","12/31/2015"
"450766","U.T. SOUTHWESTERN UNIVERSITY HOSPITAL - ZALE LIPSHY","OP-26","1","0","345","1011","100","372","515","13","72","","01/01/2015","12/31/2015"
"450771","TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO","OP-26","331","0","106","78","14","145","33","7","8","","01/01/2015","12/31/2015"
"450774","TOPS SURGICAL SPECIALTY HOSPITAL","OP-26","3694","0","2515","1592","10","16","49","0","119","","01/01/2015","12/31/2015"
"450775","KINGWOOD MEDICAL CENTER","OP-26","1778","0","44","863","1277","331","1174","68","58","","01/01/2015","12/31/2015"
"450779","TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F","OP-26","182","0","17","526","64","135","667","97","72","","01/01/2015","12/31/2015"
"450780","METHODIST AMBULATORY SURGERY HOSPITAL N.W.","OP-26","1","25","263","528","29","0","22","3","13","","01/01/2015","12/31/2015"
"450788","THE CORPUS CHRISTI MEDICAL CENTER","OP-26","1543","0","171","265","57","614","1043","114","28","","01/01/2015","12/31/2015"
